ID,Cycle,OpSet1,OpSet2,OpSet3,SensorMeasure1,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure5,SensorMeasure6,SensorMeasure7,SensorMeasure8,SensorMeasure9,SensorMeasure10,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure14,SensorMeasure15,SensorMeasure16,SensorMeasure17,SensorMeasure18,SensorMeasure19,SensorMeasure20,SensorMeasure21,RUL
29,68,0.0008,0.0001,100.0,518.67,641.97,1583.49,1405.68,14.62,21.61,554.18,2388.05,9064.18,1.3,47.36,521.64,2388.03,8143.55,8.4184,0.03,392,2388,100.0,38.95,23.4291,155
29,69,0.0026,-0.0002,100.0,518.67,642.8,1591.57,1408.59,14.62,21.61,553.03,2388.07,9067.55,1.3,47.3,521.71,2388.08,8142.45,8.3932,0.03,392,2388,100.0,38.84,23.3132,154
29,70,0.0011,-0.0002,100.0,518.67,642.41,1591.95,1411.03,14.62,21.61,553.99,2388.04,9067.72,1.3,47.47,522.25,2388.06,8146.11,8.4271,0.03,392,2388,100.0,38.88,23.2927,153
29,71,-0.0005,0.0002,100.0,518.67,642.63,1591.76,1407.85,14.62,21.61,554.04,2388.06,9053.23,1.3,47.5,522.14,2388.05,8143.12,8.421,0.03,392,2388,100.0,39.0,23.3294,152
29,72,-0.0045,-0.0002,100.0,518.67,642.48,1587.99,1401.84,14.62,21.61,553.13,2388.08,9060.49,1.3,47.36,521.84,2388.08,8145.21,8.472,0.03,392,2388,100.0,38.83,23.3695,151
29,73,-0.0018,0.0004,100.0,518.67,642.52,1584.56,1409.67,14.62,21.61,553.71,2388.1,9063.89,1.3,47.39,522.02,2388.03,8143.69,8.4375,0.03,392,2388,100.0,38.89,23.2403,150
29,74,-0.0038,-0.0005,100.0,518.67,642.74,1589.18,1407.19,14.62,21.61,554.43,2388.03,9061.35,1.3,47.34,522.33,2388.04,8142.82,8.4205,0.03,394,2388,100.0,38.88,23.3077,149
29,75,-0.0002,0.0004,100.0,518.67,642.33,1587.93,1405.07,14.62,21.61,553.34,2388.07,9062.97,1.3,47.42,521.93,2388.04,8145.12,8.4318,0.03,391,2388,100.0,38.68,23.4109,148
29,76,-0.0008,0.0,100.0,518.67,642.64,1587.31,1403.21,14.62,21.61,553.54,2388.1,9056.96,1.3,47.36,521.25,2388.08,8139.65,8.4261,0.03,393,2388,100.0,38.86,23.3176,147
29,77,0.0009,-0.0002,100.0,518.67,642.03,1583.7,1407.46,14.62,21.61,553.92,2388.01,9070.83,1.3,47.43,521.58,2388.04,8144.96,8.424,0.03,392,2388,100.0,38.97,23.4728,146
29,78,0.0026,0.0004,100.0,518.67,642.5,1584.78,1412.65,14.62,21.61,553.71,2388.06,9067.06,1.3,47.36,521.41,2388.08,8142.04,8.4447,0.03,392,2388,100.0,38.81,23.2759,145
29,79,-0.0027,0.0004,100.0,518.67,642.4,1595.0,1406.08,14.62,21.61,554.12,2388.12,9060.35,1.3,47.47,521.69,2388.04,8140.59,8.4392,0.03,392,2388,100.0,38.87,23.3557,144
29,80,0.0027,0.0004,100.0,518.67,642.08,1587.49,1408.52,14.62,21.61,554.46,2388.05,9061.81,1.3,47.44,521.61,2388.03,8145.54,8.4334,0.03,393,2388,100.0,38.76,23.3006,143
29,81,-0.0018,-0.0004,100.0,518.67,642.56,1597.63,1411.33,14.62,21.61,553.94,2388.09,9068.14,1.3,47.36,521.58,2388.04,8144.11,8.4669,0.03,393,2388,100.0,38.83,23.2916,142
29,82,-0.003,-0.0002,100.0,518.67,642.36,1589.23,1414.27,14.62,21.61,553.82,2388.05,9061.25,1.3,47.39,521.92,2388.09,8144.99,8.4062,0.03,391,2388,100.0,38.84,23.3852,141
29,83,-0.0008,-0.0002,100.0,518.67,642.25,1591.46,1407.52,14.62,21.61,553.88,2388.08,9056.72,1.3,47.45,521.69,2388.07,8147.25,8.454,0.03,392,2388,100.0,38.88,23.3241,140
29,84,0.0015,-0.0002,100.0,518.67,642.66,1582.48,1403.95,14.62,21.61,554.39,2388.08,9063.32,1.3,47.31,522.07,2388.04,8148.28,8.4272,0.03,392,2388,100.0,38.95,23.3449,139
29,85,0.0006,0.0002,100.0,518.67,642.58,1589.39,1400.42,14.62,21.61,554.4,2388.07,9065.01,1.3,47.51,522.04,2388.1,8138.58,8.4193,0.03,393,2388,100.0,38.98,23.3091,138
29,86,-0.0002,0.0,100.0,518.67,642.53,1589.71,1410.77,14.62,21.61,553.58,2388.09,9069.56,1.3,47.66,521.36,2388.04,8150.77,8.4596,0.03,392,2388,100.0,38.81,23.3278,137
29,87,-0.0016,-0.0001,100.0,518.67,642.05,1594.82,1410.91,14.62,21.61,553.5,2388.09,9064.12,1.3,47.46,521.8,2388.07,8146.58,8.4369,0.03,393,2388,100.0,39.03,23.3438,136
29,88,0.0022,0.0001,100.0,518.67,642.15,1587.18,1409.23,14.62,21.61,553.68,2388.06,9069.32,1.3,47.43,521.58,2388.11,8147.77,8.4292,0.03,393,2388,100.0,38.97,23.3634,135
29,89,0.0021,-0.0001,100.0,518.67,642.71,1586.76,1400.04,14.62,21.61,553.17,2388.09,9071.18,1.3,47.37,521.82,2388.06,8142.92,8.4175,0.03,393,2388,100.0,38.61,23.297,134
29,90,0.0024,-0.0002,100.0,518.67,642.86,1586.92,1406.0,14.62,21.6,553.56,2388.12,9068.28,1.3,47.47,521.74,2388.11,8136.24,8.4324,0.03,392,2388,100.0,38.85,23.2824,133
29,91,-0.0015,0.0001,100.0,518.67,642.16,1589.74,1402.77,14.62,21.61,553.65,2388.04,9061.66,1.3,47.38,521.54,2388.04,8143.08,8.4125,0.03,392,2388,100.0,38.82,23.2067,132
29,92,-0.0009,-0.0001,100.0,518.67,642.1,1592.09,1405.13,14.62,21.61,553.48,2388.05,9066.36,1.3,47.66,521.87,2388.08,8143.04,8.4208,0.03,395,2388,100.0,38.96,23.4263,131
29,93,0.0024,0.0002,100.0,518.67,643.03,1594.41,1408.29,14.62,21.61,553.75,2388.06,9064.79,1.3,47.45,521.57,2388.09,8137.94,8.4385,0.03,393,2388,100.0,38.87,23.3959,130
29,94,-0.004,0.0003,100.0,518.67,642.09,1590.09,1402.48,14.62,21.61,552.95,2388.04,9062.49,1.3,47.32,521.39,2388.07,8143.53,8.3996,0.03,392,2388,100.0,38.77,23.3145,129
29,95,0.0005,0.0003,100.0,518.67,642.5,1591.17,1406.57,14.62,21.61,553.76,2388.05,9063.77,1.3,47.49,521.49,2388.03,8146.96,8.4442,0.03,392,2388,100.0,38.91,23.3838,128
29,96,-0.004,0.0004,100.0,518.67,642.67,1585.9,1403.01,14.62,21.61,553.28,2388.03,9064.52,1.3,47.52,522.42,2388.07,8148.0,8.4601,0.03,394,2388,100.0,38.91,23.2907,127
29,97,0.0003,-0.0004,100.0,518.67,642.63,1586.32,1405.81,14.62,21.61,553.37,2388.12,9061.52,1.3,47.31,521.73,2388.06,8142.17,8.3819,0.03,391,2388,100.0,38.86,23.2926,126
29,98,-0.0024,-0.0002,100.0,518.67,642.27,1597.2,1395.24,14.62,21.61,553.18,2388.07,9064.91,1.3,47.42,521.98,2388.09,8144.33,8.4659,0.03,393,2388,100.0,39.06,23.2786,125
29,99,0.0047,0.0003,100.0,518.67,642.6,1585.99,1402.5,14.62,21.61,553.68,2388.06,9067.7,1.3,47.4,521.95,2388.09,8148.63,8.4646,0.03,392,2388,100.0,38.97,23.3812,124
29,100,-0.0003,0.0004,100.0,518.67,642.88,1586.91,1410.74,14.62,21.61,553.79,2388.02,9064.57,1.3,47.45,521.94,2388.0,8147.18,8.4339,0.03,393,2388,100.0,38.86,23.2865,123
29,101,-0.0001,0.0,100.0,518.67,642.38,1584.12,1404.7,14.62,21.61,553.23,2388.06,9074.4,1.3,47.47,521.38,2388.05,8140.42,8.4094,0.03,393,2388,100.0,38.8,23.3612,122
29,102,0.0011,0.0002,100.0,518.67,642.21,1590.68,1406.76,14.62,21.61,553.68,2388.07,9064.99,1.3,47.4,521.83,2388.08,8147.84,8.434,0.03,393,2388,100.0,38.78,23.3039,121
29,103,0.0006,0.0005,100.0,518.67,642.64,1586.21,1408.29,14.62,21.61,552.85,2388.07,9072.78,1.3,47.46,521.51,2388.04,8142.9,8.4372,0.03,392,2388,100.0,38.84,23.3201,120
29,104,0.0012,0.0002,100.0,518.67,642.69,1583.77,1401.35,14.62,21.61,553.58,2388.09,9070.45,1.3,47.34,522.13,2388.04,8147.42,8.4155,0.03,394,2388,100.0,38.96,23.2744,119
29,105,-0.0002,0.0003,100.0,518.67,642.24,1587.9,1412.44,14.62,21.61,553.56,2388.07,9072.92,1.3,47.23,521.58,2388.0,8143.72,8.4255,0.03,392,2388,100.0,38.89,23.2316,118
29,106,0.0027,0.0003,100.0,518.67,641.89,1598.36,1405.69,14.62,21.61,553.64,2388.08,9064.71,1.3,47.34,521.64,2388.08,8139.96,8.4178,0.03,393,2388,100.0,39.17,23.347,117
29,107,-0.0017,-0.0002,100.0,518.67,642.75,1588.05,1403.47,14.62,21.61,553.3,2388.14,9066.96,1.3,47.58,521.83,2388.05,8142.96,8.4151,0.03,392,2388,100.0,38.8,23.3048,116
29,108,0.0006,-0.0001,100.0,518.67,642.81,1589.91,1405.07,14.62,21.61,553.95,2388.11,9067.24,1.3,47.44,521.38,2388.1,8143.51,8.4252,0.03,392,2388,100.0,38.93,23.3491,115
29,109,0.0004,-0.0002,100.0,518.67,642.8,1583.74,1398.66,14.62,21.61,553.48,2388.03,9059.86,1.3,47.45,521.64,2388.08,8143.04,8.4567,0.03,391,2388,100.0,38.77,23.3214,114
29,110,-0.0014,0.0003,100.0,518.67,642.47,1586.16,1403.65,14.62,21.61,553.41,2388.04,9071.85,1.3,47.63,521.52,2388.06,8145.59,8.4301,0.03,392,2388,100.0,38.9,23.2964,113
29,111,0.0001,0.0002,100.0,518.67,642.36,1593.09,1403.15,14.62,21.61,553.73,2388.06,9065.72,1.3,47.59,521.54,2388.08,8146.73,8.4075,0.03,393,2388,100.0,38.87,23.3462,112
29,112,-0.001,-0.0001,100.0,518.67,642.9,1584.52,1399.84,14.62,21.61,553.56,2388.1,9063.88,1.3,47.47,522.0,2388.11,8147.74,8.4652,0.03,393,2388,100.0,38.65,23.2951,111
29,113,0.0033,0.0005,100.0,518.67,642.19,1596.54,1411.02,14.62,21.61,553.56,2388.06,9065.65,1.3,47.47,522.22,2388.1,8148.14,8.4115,0.03,393,2388,100.0,38.95,23.3968,110
29,114,0.0039,-0.0002,100.0,518.67,642.41,1589.23,1417.2,14.62,21.61,553.27,2388.07,9061.27,1.3,47.53,522.36,2388.04,8142.12,8.4432,0.03,393,2388,100.0,38.87,23.3484,109
29,115,-0.0031,-0.0004,100.0,518.67,643.14,1591.11,1407.79,14.62,21.61,553.6,2387.97,9064.9,1.3,47.37,521.79,2388.08,8143.89,8.4196,0.03,393,2388,100.0,38.9,23.2754,108
29,116,0.0009,0.0,100.0,518.67,642.31,1585.17,1414.45,14.62,21.61,553.58,2388.06,9070.65,1.3,47.47,521.42,2388.09,8142.77,8.424,0.03,394,2388,100.0,38.76,23.3358,107
29,117,0.0034,-0.0002,100.0,518.67,643.35,1585.24,1411.03,14.62,21.61,553.64,2388.1,9065.57,1.3,47.54,521.3,2388.06,8146.53,8.4652,0.03,392,2388,100.0,38.93,23.283,106
29,118,0.0024,-0.0004,100.0,518.67,642.28,1591.95,1403.35,14.62,21.61,553.63,2388.08,9070.14,1.3,47.53,522.03,2388.03,8139.13,8.4687,0.03,393,2388,100.0,38.85,23.2969,105
29,119,-0.0023,0.0004,100.0,518.67,642.77,1586.87,1404.74,14.62,21.61,553.26,2388.08,9062.02,1.3,47.43,521.47,2388.07,8144.97,8.4507,0.03,393,2388,100.0,38.8,23.4081,104
29,120,0.0031,0.0001,100.0,518.67,642.24,1588.06,1405.34,14.62,21.61,553.77,2388.11,9067.61,1.3,47.54,521.46,2388.06,8141.91,8.4439,0.03,393,2388,100.0,38.77,23.3177,103
29,121,0.0016,-0.0001,100.0,518.67,642.77,1583.77,1401.58,14.62,21.61,553.57,2388.12,9062.7,1.3,47.5,521.0,2388.08,8146.5,8.4386,0.03,393,2388,100.0,38.66,23.3085,102
29,122,0.0006,0.0004,100.0,518.67,642.37,1588.11,1404.36,14.62,21.61,554.38,2388.13,9065.42,1.3,47.44,521.43,2388.09,8140.38,8.458,0.03,393,2388,100.0,39.0,23.205,101
29,123,0.0018,0.0005,100.0,518.67,642.68,1587.9,1400.44,14.62,21.61,553.32,2388.1,9067.51,1.3,47.48,521.3,2388.11,8146.37,8.422,0.03,394,2388,100.0,38.8,23.1609,100
29,124,0.0038,-0.0,100.0,518.67,642.91,1592.8,1408.98,14.62,21.61,554.2,2388.07,9066.49,1.3,47.47,521.76,2388.08,8146.17,8.4461,0.03,392,2388,100.0,38.78,23.2388,99
29,125,-0.0033,0.0003,100.0,518.67,643.33,1588.36,1407.88,14.62,21.61,552.49,2388.1,9061.62,1.3,47.5,521.1,2388.08,8140.01,8.4469,0.03,394,2388,100.0,38.79,23.2445,98
29,126,0.0005,0.0003,100.0,518.67,642.61,1592.77,1409.99,14.62,21.61,553.28,2388.04,9067.73,1.3,47.54,521.44,2388.11,8139.12,8.4334,0.03,393,2388,100.0,38.84,23.3965,97
29,127,0.0017,-0.0002,100.0,518.67,642.47,1594.21,1407.3,14.62,21.61,553.82,2388.17,9061.81,1.3,47.42,521.62,2388.11,8144.71,8.4177,0.03,392,2388,100.0,38.77,23.3205,96
29,128,0.0017,-0.0005,100.0,518.67,643.06,1595.18,1406.36,14.62,21.61,553.52,2388.07,9067.3,1.3,47.5,521.14,2388.06,8142.96,8.455,0.03,392,2388,100.0,38.91,23.3582,95
29,129,-0.0012,0.0004,100.0,518.67,642.83,1595.9,1406.27,14.62,21.61,552.67,2388.06,9070.18,1.3,47.46,521.67,2388.13,8146.69,8.4263,0.03,392,2388,100.0,38.67,23.1463,94
29,130,-0.0001,-0.0003,100.0,518.67,642.16,1586.55,1405.55,14.62,21.61,553.23,2388.06,9063.86,1.3,47.45,521.56,2388.08,8144.6,8.412,0.03,395,2388,100.0,38.9,23.3388,93
29,131,0.0045,-0.0003,100.0,518.67,643.25,1596.53,1409.51,14.62,21.61,553.8,2388.15,9062.56,1.3,47.64,521.52,2388.06,8146.68,8.4469,0.03,393,2388,100.0,38.92,23.2837,92
29,132,0.0041,0.0001,100.0,518.67,642.19,1587.2,1415.79,14.62,21.61,554.18,2388.1,9069.02,1.3,47.53,521.35,2388.14,8138.96,8.4253,0.03,393,2388,100.0,38.71,23.2984,91
29,133,-0.0029,0.0001,100.0,518.67,642.56,1591.24,1408.28,14.62,21.61,553.67,2388.04,9062.07,1.3,47.58,520.75,2388.09,8144.35,8.4391,0.03,393,2388,100.0,38.86,23.2955,90
29,134,0.0011,0.0004,100.0,518.67,642.81,1597.7,1409.17,14.62,21.61,552.99,2388.07,9062.72,1.3,47.61,521.02,2388.07,8148.36,8.4535,0.03,394,2388,100.0,38.83,23.3102,89
29,135,-0.0015,0.0001,100.0,518.67,642.73,1593.12,1405.46,14.62,21.61,553.18,2388.06,9065.1,1.3,47.64,521.69,2388.07,8144.75,8.4312,0.03,394,2388,100.0,38.79,23.2417,88
29,136,0.0012,0.0004,100.0,518.67,643.14,1582.93,1411.92,14.62,21.61,553.42,2388.14,9068.36,1.3,47.51,521.58,2388.04,8143.85,8.4516,0.03,393,2388,100.0,38.81,23.4085,87
29,137,0.006,-0.0,100.0,518.67,642.35,1588.84,1414.26,14.62,21.61,553.67,2388.13,9061.85,1.3,47.46,521.21,2388.1,8151.06,8.4944,0.03,394,2388,100.0,38.76,23.4714,86
29,138,0.0017,0.0003,100.0,518.67,642.44,1595.75,1414.41,14.62,21.61,553.0,2388.1,9069.01,1.3,47.49,521.47,2388.05,8149.72,8.4613,0.03,395,2388,100.0,38.66,23.2974,85
29,139,-0.0002,0.0005,100.0,518.67,642.93,1595.11,1407.32,14.62,21.61,553.62,2388.1,9064.36,1.3,47.45,521.37,2388.04,8144.22,8.455,0.03,394,2388,100.0,38.85,23.327,84
29,140,0.0005,-0.0002,100.0,518.67,643.05,1590.58,1408.95,14.62,21.61,552.7,2388.11,9066.44,1.3,47.67,520.86,2388.19,8145.73,8.4338,0.03,393,2388,100.0,38.91,23.3427,83
29,141,-0.0013,-0.0005,100.0,518.67,642.83,1588.91,1416.77,14.62,21.61,553.44,2388.09,9060.65,1.3,47.81,521.18,2388.08,8147.34,8.4413,0.03,392,2388,100.0,38.91,23.2473,82
29,142,-0.0013,-0.0002,100.0,518.67,642.84,1586.85,1409.19,14.62,21.61,552.66,2388.09,9064.66,1.3,47.5,521.76,2388.13,8143.59,8.4633,0.03,393,2388,100.0,38.75,23.3119,81
29,143,0.0,-0.0001,100.0,518.67,642.53,1588.22,1409.9,14.62,21.61,553.33,2388.09,9067.59,1.3,47.73,521.32,2388.07,8142.64,8.4595,0.03,393,2388,100.0,38.94,23.2572,80
29,144,0.004,-0.0002,100.0,518.67,643.07,1598.62,1409.46,14.62,21.61,553.3,2388.1,9067.24,1.3,47.62,521.17,2388.09,8149.12,8.448,0.03,393,2388,100.0,38.88,23.2911,79
29,145,-0.0014,-0.0003,100.0,518.67,642.46,1587.41,1410.26,14.62,21.61,552.76,2388.09,9068.46,1.3,47.37,521.54,2388.11,8149.77,8.4262,0.03,394,2388,100.0,38.89,23.3146,78
29,146,-0.0023,0.0005,100.0,518.67,642.61,1590.3,1402.66,14.62,21.61,553.48,2388.11,9071.42,1.3,47.42,521.57,2388.04,8147.28,8.4131,0.03,394,2388,100.0,38.88,23.337,77
29,147,-0.0004,-0.0004,100.0,518.67,642.95,1592.14,1404.6,14.62,21.61,553.29,2388.08,9062.24,1.3,47.45,521.88,2388.04,8146.79,8.4244,0.03,393,2388,100.0,38.97,23.2692,76
29,148,0.0033,-0.0003,100.0,518.67,643.13,1592.63,1411.3,14.62,21.61,553.13,2388.06,9071.43,1.3,47.7,521.17,2388.14,8141.94,8.4339,0.03,393,2388,100.0,38.75,23.1596,75
29,149,-0.0002,-0.0003,100.0,518.67,642.6,1589.72,1407.15,14.62,21.61,553.64,2388.11,9065.45,1.3,47.5,521.33,2388.12,8145.27,8.4352,0.03,393,2388,100.0,38.63,23.2927,74
29,150,0.0014,0.0004,100.0,518.67,642.92,1586.75,1411.67,14.62,21.61,553.1,2388.1,9055.8,1.3,47.69,521.47,2388.07,8148.98,8.4831,0.03,394,2388,100.0,38.82,23.3334,73
29,151,-0.0005,0.0003,100.0,518.67,642.62,1588.13,1414.51,14.62,21.61,552.94,2388.05,9068.06,1.3,47.81,521.52,2388.13,8151.83,8.4264,0.03,394,2388,100.0,38.82,23.2801,72
29,152,0.0019,-0.0004,100.0,518.67,642.99,1589.03,1414.93,14.62,21.61,552.26,2388.13,9064.75,1.3,47.54,521.11,2388.08,8148.35,8.4493,0.03,395,2388,100.0,38.86,23.2157,71
29,153,-0.0016,0.0003,100.0,518.67,642.96,1590.71,1412.44,14.62,21.61,553.57,2388.1,9069.59,1.3,47.75,521.66,2388.1,8147.25,8.4739,0.03,393,2388,100.0,38.63,23.2683,70
29,154,0.0021,0.0001,100.0,518.67,642.95,1590.94,1411.27,14.62,21.61,552.86,2388.14,9079.84,1.3,47.72,521.46,2388.11,8146.81,8.4153,0.03,394,2388,100.0,38.91,23.3328,69
29,155,-0.0029,-0.0,100.0,518.67,642.87,1589.04,1416.67,14.62,21.61,553.15,2388.11,9060.62,1.3,47.81,521.78,2388.14,8139.6,8.4468,0.03,395,2388,100.0,38.97,23.2123,68
29,156,0.0017,0.0002,100.0,518.67,643.18,1594.91,1406.66,14.62,21.61,553.45,2388.12,9067.24,1.3,47.53,521.97,2388.09,8143.27,8.4697,0.03,394,2388,100.0,38.94,23.1941,67
29,157,0.0009,-0.0004,100.0,518.67,642.98,1598.92,1417.06,14.62,21.61,553.19,2388.17,9070.77,1.3,47.54,521.08,2388.09,8145.81,8.4344,0.03,393,2388,100.0,38.76,23.1848,66
29,158,0.004,0.0003,100.0,518.67,642.96,1588.38,1420.24,14.62,21.61,552.43,2388.11,9071.15,1.3,47.56,521.36,2388.08,8142.84,8.4744,0.03,394,2388,100.0,38.61,23.3037,65
29,159,-0.0008,-0.0001,100.0,518.67,642.35,1593.47,1414.01,14.62,21.61,553.12,2388.11,9062.47,1.3,47.71,521.07,2388.07,8142.87,8.4358,0.03,393,2388,100.0,38.76,23.1569,64
29,160,0.0032,0.0003,100.0,518.67,642.78,1589.27,1413.66,14.62,21.61,552.69,2388.1,9067.11,1.3,47.8,520.72,2388.11,8146.23,8.4764,0.03,391,2388,100.0,38.7,23.2433,63
29,161,0.001,-0.0002,100.0,518.67,643.07,1595.65,1408.92,14.62,21.61,553.65,2388.12,9066.41,1.3,47.65,521.05,2388.11,8149.5,8.4523,0.03,394,2388,100.0,38.76,23.3408,62
29,162,-0.0032,-0.0,100.0,518.67,642.7,1590.68,1410.8,14.62,21.61,553.05,2388.18,9064.46,1.3,47.66,520.96,2388.14,8140.11,8.4569,0.03,394,2388,100.0,38.71,23.2013,61
29,163,0.0066,0.0004,100.0,518.67,643.03,1598.73,1406.46,14.62,21.61,553.44,2388.15,9063.91,1.3,47.62,521.11,2388.08,8149.38,8.4555,0.03,394,2388,100.0,38.86,23.2135,60
29,164,0.0005,-0.0005,100.0,518.67,642.81,1597.13,1416.52,14.62,21.61,552.31,2388.09,9073.2,1.3,47.84,521.02,2388.16,8151.55,8.4601,0.03,395,2388,100.0,38.77,23.2193,59
29,165,0.002,0.0005,100.0,518.67,643.02,1595.65,1409.99,14.62,21.61,552.83,2388.11,9063.89,1.3,47.76,521.09,2388.13,8141.02,8.469,0.03,394,2388,100.0,38.67,23.2378,58
29,166,-0.0005,0.0002,100.0,518.67,643.22,1602.4,1411.2,14.62,21.61,552.86,2388.15,9075.12,1.3,47.67,521.19,2388.14,8149.77,8.4696,0.03,394,2388,100.0,38.75,23.1917,57
29,167,-0.0015,-0.0005,100.0,518.67,642.91,1597.1,1410.4,14.62,21.61,552.62,2388.14,9062.76,1.3,47.82,521.44,2388.12,8146.71,8.4801,0.03,393,2388,100.0,38.65,23.2637,56
29,168,0.0043,-0.0003,100.0,518.67,643.28,1595.75,1417.29,14.62,21.61,552.06,2388.13,9066.1,1.3,47.63,521.19,2388.07,8140.03,8.4826,0.03,394,2388,100.0,38.81,23.3261,55
29,169,-0.0017,-0.0004,100.0,518.67,643.13,1593.55,1419.36,14.62,21.61,553.6,2388.15,9064.78,1.3,47.68,521.03,2388.15,8142.04,8.4297,0.03,393,2388,100.0,38.55,23.3063,54
29,170,0.0034,-0.0001,100.0,518.67,642.62,1592.34,1413.53,14.62,21.61,552.89,2388.14,9063.22,1.3,47.63,520.95,2388.12,8145.96,8.4749,0.03,395,2388,100.0,38.76,23.2349,53
29,171,-0.0019,0.0005,100.0,518.67,642.83,1595.9,1422.6,14.62,21.61,552.44,2388.1,9070.57,1.3,47.7,520.89,2388.11,8147.82,8.4871,0.03,395,2388,100.0,38.7,23.1921,52
29,172,0.002,-0.0002,100.0,518.67,643.09,1581.81,1410.65,14.62,21.61,553.1,2388.09,9070.09,1.3,47.56,520.74,2388.2,8146.04,8.5161,0.03,394,2388,100.0,38.49,23.1962,51
29,173,0.0001,-0.0002,100.0,518.67,643.17,1592.31,1422.4,14.62,21.61,552.83,2388.16,9060.52,1.3,47.86,521.31,2388.13,8144.36,8.49,0.03,393,2388,100.0,38.72,23.1402,50
29,174,-0.0037,-0.0004,100.0,518.67,642.61,1594.56,1413.89,14.62,21.61,552.04,2388.14,9060.97,1.3,47.65,520.5,2388.14,8148.32,8.4558,0.03,394,2388,100.0,38.78,23.2532,49
29,175,-0.0004,-0.0001,100.0,518.67,642.97,1598.85,1414.94,14.62,21.61,551.99,2388.12,9069.43,1.3,47.62,520.59,2388.14,8148.02,8.4669,0.03,393,2388,100.0,38.92,23.2801,48
29,176,-0.0025,0.0004,100.0,518.67,643.13,1597.48,1412.51,14.62,21.61,552.1,2388.12,9064.2,1.3,47.77,521.1,2388.18,8140.3,8.4898,0.03,394,2388,100.0,38.7,23.2312,47
29,177,-0.0004,-0.0003,100.0,518.67,642.84,1599.19,1416.46,14.62,21.61,553.19,2388.1,9071.05,1.3,47.6,520.8,2388.17,8145.38,8.5072,0.03,395,2388,100.0,38.61,23.1856,46
29,178,-0.001,0.0004,100.0,518.67,643.12,1594.24,1410.28,14.62,21.61,551.73,2388.15,9067.88,1.3,47.87,520.53,2388.15,8139.05,8.4974,0.03,392,2388,100.0,38.67,23.1382,45
29,179,-0.0008,-0.0005,100.0,518.67,643.46,1589.22,1409.53,14.62,21.61,552.36,2388.14,9061.94,1.3,47.77,520.12,2388.11,8140.8,8.4554,0.03,392,2388,100.0,38.68,23.1701,44
29,180,-0.0025,-0.0001,100.0,518.67,643.15,1592.04,1417.03,14.62,21.61,552.97,2388.06,9070.25,1.3,47.73,520.82,2388.16,8141.23,8.4652,0.03,394,2388,100.0,38.83,23.1244,43
29,181,0.0016,-0.0003,100.0,518.67,642.55,1593.94,1414.73,14.62,21.61,552.03,2388.14,9064.21,1.3,47.71,520.74,2388.17,8146.88,8.4676,0.03,396,2388,100.0,38.69,23.1948,42
29,182,-0.0016,0.0003,100.0,518.67,643.18,1595.44,1421.47,14.62,21.61,552.72,2388.2,9065.43,1.3,47.81,521.14,2388.19,8144.24,8.4515,0.03,394,2388,100.0,38.62,23.1615,41
29,183,0.0022,-0.0001,100.0,518.67,643.4,1590.9,1419.54,14.62,21.61,552.44,2388.15,9073.62,1.3,47.69,520.49,2388.16,8147.01,8.4832,0.03,395,2388,100.0,38.79,23.2276,40
29,184,-0.0009,-0.0001,100.0,518.67,643.16,1597.52,1416.62,14.62,21.61,552.41,2388.22,9078.04,1.3,47.72,520.48,2388.12,8140.99,8.4982,0.03,397,2388,100.0,38.73,23.2117,39
29,185,-0.0008,0.0,100.0,518.67,642.76,1595.25,1411.57,14.62,21.61,552.67,2388.21,9066.41,1.3,47.82,520.89,2388.17,8148.37,8.4301,0.03,395,2388,100.0,38.64,23.0956,38
29,186,-0.0009,0.0004,100.0,518.67,643.07,1594.74,1419.34,14.62,21.61,552.74,2388.18,9070.66,1.3,47.79,520.26,2388.11,8143.42,8.4992,0.03,395,2388,100.0,38.57,23.2268,37
29,187,-0.0001,0.0002,100.0,518.67,642.84,1603.65,1417.58,14.62,21.61,552.52,2388.14,9069.29,1.3,47.84,520.5,2388.16,8145.32,8.48,0.03,395,2388,100.0,38.63,23.1792,36
29,188,0.0006,0.0001,100.0,518.67,643.37,1600.77,1417.22,14.62,21.61,553.13,2388.17,9069.88,1.3,47.95,520.41,2388.17,8141.19,8.4609,0.03,396,2388,100.0,38.66,23.2252,35
29,189,-0.0045,0.0003,100.0,518.67,643.33,1593.39,1425.29,14.62,21.61,552.35,2388.12,9058.7,1.3,47.67,520.78,2388.24,8139.62,8.4727,0.03,394,2388,100.0,38.79,23.1601,34
29,190,-0.0003,-0.0001,100.0,518.67,642.91,1598.79,1420.71,14.62,21.61,552.45,2388.14,9063.37,1.3,47.77,520.9,2388.17,8150.02,8.4697,0.03,394,2388,100.0,38.46,23.2574,33
29,191,0.0024,-0.0004,100.0,518.67,642.97,1592.27,1415.51,14.62,21.61,552.9,2388.2,9073.32,1.3,47.8,520.31,2388.15,8144.12,8.4423,0.03,394,2388,100.0,38.42,23.2149,32
29,192,0.0002,-0.0003,100.0,518.67,643.68,1594.15,1415.33,14.62,21.61,552.57,2388.18,9069.46,1.3,47.8,520.53,2388.15,8144.87,8.4762,0.03,395,2388,100.0,38.69,23.0848,31
