,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
1895,12200000,1327,Balkum,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1896,5894000,585,Majiwada,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1897,7494000,800,Majiwada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1898,6498000,570,Vartak Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1899,9300000,1100,kavesar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1900,7200000,860,Hiranandani Estates,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1901,10500000,1170,Majiwada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1902,7495999,890,Vartak Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1903,9499000,1100,kavesar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1904,7300000,800,Majiwada,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1905,5900000,585,Majiwada,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1906,12400000,1300,Vartak Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1907,8400000,376,Rajendra Nagar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1908,19000000,764,Charkop,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1909,22200000,995,dhanukarwadi,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1910,8500000,405,Vazira,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1911,4400000,600,Kalyan West,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1912,10500000,400,Link Road,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1913,7300000,1149,Haware City,3,0,1,1,1,0,0,0,1,0,1,0,0,0,1
1914,4250000,560,Haware City,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
1915,6000000,650,Mira Road East,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0
1916,26000000,1045,Goregaon West,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1917,8500000,1175,Vasai West,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1918,13000000,550,Four Bunglows,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1919,15900000,867,Borivali West,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1920,5550000,990,Palava,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1921,9900000,539,Borivali West,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0
1922,100000000,3300,Oshiwara Police Station Road,4,1,1,1,1,0,1,0,1,1,1,0,1,1,1
1923,2700000,640,Virar,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
1924,52500000,1450,Khar West,3,1,1,1,1,1,1,0,0,1,0,0,1,0,0
1925,55000000,1900,Bandra West,3,1,1,1,1,1,1,0,0,1,0,0,1,0,0
1926,72500000,1750,Bandra West,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0
1927,75000000,1875,Andheri West,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1928,75000000,1600,Almeida Park,3,0,1,1,1,1,1,0,0,1,0,1,1,0,0
1929,35000000,1000,Bandra West,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1930,29200000,909,Seven Bunglow,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1931,3200000,285,Vasai east,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1932,14200000,950,Malad West,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0
1933,59400000,1080,Poddar Road,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1934,80000000,3498,Worli,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1935,2100000,245,Mira Road East,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
1936,7959999,755,Kalyan West,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1937,2350000,430,Badlapur East,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1938,3979999,413,Kalyan West,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1939,4100000,465,Kalyan West,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1940,4800000,610,Kalyan West,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1941,4380000,610,Kalyan West,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1942,4380000,610,Kalyan West,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1943,5060000,650,Kalyan West,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1944,4380000,430,Kalyan West,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1945,4800000,485,Kalyan West,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1946,5800000,686,Dombivali East,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0
1947,4580000,430,Kalyan West,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1948,2600000,500,Badlapur East,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1949,7500000,660,Kalyan West,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1950,4450000,455,Kalyan West,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1951,2840000,466,Ambernath East,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1952,5800000,686,Dombivali East,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1953,3500000,450,Kalyan West,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1954,7100000,660,Kalyan West,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1955,8300000,790,Kalyan West,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1956,2560000,441,Badlapur East,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1957,2400000,480,Badlapur,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1958,4650000,525,Kalyan West,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1959,5800000,663,Kalyan West,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1960,4200000,440,Kalyan West,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
1961,3700000,417,Kalyan West,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1962,3700000,650,Taloja,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0
1963,4800000,660,Kharghar,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1964,41200000,2300,Malad East,4,0,1,1,1,0,1,1,1,1,0,0,1,1,1
1965,12000000,720,Malad East,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
1966,2800000,510,Taloja,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
1967,2600000,520,Taloja,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1968,2400000,490,Taloja,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
1969,2200000,470,Taloja,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0
1970,15000000,800,Chembur,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0
1971,55000000,1225,Khar West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,65000000,1175,Khar West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,8300000,1095,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0
1974,5100000,695,Mira Road East,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1975,8100000,1055,Mira Road East,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1
1976,6800000,875,Mira Road East,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1
1977,5100000,675,Mira Road East,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
1978,46000000,1150,Worli,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1979,105500000,2285,Worli,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1980,65000000,1500,Gulmohar Road,3,0,1,1,1,0,1,0,0,0,1,0,0,0,0
1981,88000000,2394,Mahalaxmi,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
1982,122500000,3150,Worli,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1983,71000000,2580,Worli,3,0,1,1,1,0,1,0,1,1,1,0,0,1,1
1984,55000000,1125,Parel,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1
1985,145000000,3800,Khar West,4,1,1,1,1,0,1,1,0,0,0,0,0,0,0
1986,65000000,2250,Vile Parle E,4,1,1,1,1,0,1,1,0,0,0,0,0,0,1
1987,12800000,750,Pokhran Road No 2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1988,12800000,1100,Sainath Nagar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1989,22500000,1900,Sainath Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1990,19000000,1600,Sainath Nagar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1991,27000000,2300,Kapur Bawdi,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1992,17500000,2400,Manpada near Tiku ji ni wadi,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1993,13200000,1120,Kapur Bawdi,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1994,2300000,254,Mira Road East,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1995,2000000,220,Mira Road East,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1996,8300000,525,Kandivali East,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
1997,7400000,650,Nerul,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
1998,9500000,826,Kolshet Industrial Area,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1999,7500000,1050,PARSIK NAGAR,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2000,5800000,630,PARSIK NAGAR,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2001,9000000,985,PARSIK NAGAR,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2002,5000000,650,PARSIK NAGAR,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2003,7800000,1000,PARSIK NAGAR,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2004,4200000,650,Sector16 Ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2005,11100000,1205,Seawoods,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2006,18900000,1225,Thakur complex,2,0,0,1,1,1,1,1,0,1,0,0,1,0,0
2007,14000000,900,Borivali East,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2008,15000000,1000,Kandivali East,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,7600000,560,thakur village kandivali east,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1
2010,125000000,5320,Kandivali East,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,65000000,2590,Kandivali East,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,16500000,1065,Kandivali East,3,0,0,0,1,1,1,1,0,1,1,0,0,0,0
2013,7400000,650,Bhandup West,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0
2014,8500000,800,Mira Road East,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0
2015,11000000,1102,Majiwada thane,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2016,15000000,1400,Mumbai Agra National Highway,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2017,13500000,1250,Anand Nagar Thane West,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2018,12800000,1100,Majiwada thane,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2019,19000000,1600,Majiwada thane,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2020,15000000,1400,Majiwada thane,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2021,12800000,1100,Sainath Nagar,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2022,22500000,1900,Sainath Nagar,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2023,19000000,1600,Sainath Nagar,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2024,14000000,1014,Charkop Sector 8,2,0,0,1,1,0,1,1,0,1,0,0,1,0,0
2025,9100000,920,Thane West,2,1,1,1,0,0,1,1,1,0,0,0,1,1,0
2026,29400000,1450,Andheri,3,1,1,1,1,0,1,1,1,0,0,1,0,0,1
2027,22200000,900,Andheri,3,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2028,10500000,980,Borivali,2,1,1,1,0,0,1,1,0,1,1,0,0,1,0
2029,13200000,918,Borivali East,2,1,1,1,0,0,1,1,0,1,1,0,0,1,0
2030,14200000,925,Kandivali West,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2031,16000000,1232,Malad East,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1
2032,10300000,975,Malad East,2,1,1,1,1,0,1,0,1,1,1,0,0,1,1
2033,8100000,710,Malad East,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1
2034,20099999,1100,Malad West,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2035,11700000,840,Malad West,2,1,1,1,1,0,1,0,1,0,0,0,0,1,0
2036,2816000,630,Vasai,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2037,2596000,590,Vasai,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
2038,8000000,950,Kharghar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2039,4300000,800,Kharghar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2040,8000000,1075,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2041,8300000,1050,Kharghar,2,0,1,1,1,1,1,0,1,0,1,0,0,1,1
2042,4500000,600,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2043,5000000,650,Kharghar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2044,8500000,1175,Kharghar,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0
2045,8500000,1050,Kharghar,2,0,1,1,1,1,1,0,1,0,1,0,0,1,1
2046,9500000,1120,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2047,6500000,735,Kharghar,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
2048,7000000,735,Kharghar,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2049,6500000,649,Kharghar,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0
2050,6500000,660,Kharghar,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1
2051,8500000,1000,Kharghar,2,0,1,1,1,0,1,0,0,0,1,0,0,1,1
2052,10500000,1120,Kharghar,2,0,1,1,1,0,1,1,1,0,0,1,0,1,1
2053,13700000,1380,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2054,9500000,1120,Kharghar,2,0,1,1,1,1,1,1,1,1,0,1,0,1,1
2055,5500000,649,Kharghar,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0
2056,4200000,650,Kharghar,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
2057,8000000,954,Kharghar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2058,7800000,1000,Kharghar,2,0,0,1,1,1,1,0,1,1,0,0,1,1,0
2059,6200000,650,Kharghar,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0
2060,27799999,1600,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2061,15000000,1050,Kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,0
2062,5800000,735,Kharghar,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2063,4200000,650,Kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2064,4400000,620,Kharghar,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0
2065,6500000,735,Kharghar,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
2066,8500000,1115,Kharghar,2,0,1,1,1,1,1,1,1,1,0,1,0,1,1
2067,5500000,620,Kharghar,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
2068,13500000,1677,Kharghar,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2069,15500000,1530,Kharghar,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2070,20000000,1600,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,1,1,1
2071,9500000,1075,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2072,6900000,735,Kharghar,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
2073,5200000,641,Kharghar,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
2074,6000000,735,Kharghar,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
2075,5200000,641,Kharghar,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
2076,8500000,1100,Kharghar,2,0,1,1,1,1,1,0,1,1,1,0,0,1,1
2077,6000000,735,Kharghar,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
2078,11000000,1254,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2079,6000000,750,Kharghar,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
2080,15000000,1380,Kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1
2081,12000000,1210,Kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2082,5200000,525,Khar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2083,13000000,1498,Kharghar,3,0,1,0,1,0,1,1,1,0,1,0,0,1,1
2084,12000000,1395,Kharghar,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2085,8700000,1050,Kharghar,2,0,1,1,1,1,1,0,1,1,1,1,0,1,1
2086,11500000,1133,Panvel,2,1,1,0,0,0,1,1,1,1,1,1,0,1,1
2087,2700000,410,Kalyan West,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
2088,3500000,565,Kalyan West,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
2089,5200000,596,Kalyan West,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0
2090,11000000,800,Mulund West,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2091,11000000,350,Jogeshwari East,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2092,2500000,545,Virar East,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,4300000,650,Mira Road East,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
2094,5900000,650,Mira Road East,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
2095,6559999,965,Mira Road East,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2096,7240000,965,Mira Road East,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2097,7940000,965,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2098,7900000,965,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2099,8100000,965,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2100,9500000,665,Kandivali West,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2101,25800000,1400,Goregaon West,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2102,8500000,840,Mira Road East,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0
2103,2394000,640,Titwala,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
2104,2394000,640,Titwala,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
2105,2436000,575,Thane West,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
2106,12900000,310,Prabhadevi,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2107,2225000,595,Ambernath East,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0
2108,2565000,675,Badlapur East,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
2109,15300000,1040,Andheri,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1
2110,9000000,793,Dahisar East,2,1,1,1,1,0,1,1,0,1,0,0,0,1,0
2111,10500000,760,Vile Parle,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
2112,24000000,1240,kandivali,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2113,7200000,693,kandivali,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1
2114,7000000,627,kandivali,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2115,14500000,1020,kandivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2116,19000000,1290,kandivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2117,22500000,1495,kandivali,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
2118,36500000,2200,Ghatkopar,4,1,0,1,1,0,0,1,1,0,1,0,0,1,1
2119,24500000,1558,Ghatkopar,3,1,0,1,1,0,1,1,1,0,1,0,0,1,1
2120,23500000,1415,Goregaon,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2121,18500000,1202,Goregaon,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2122,25600000,1487,Goregaon West,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2123,18500000,1065,Goregaon West,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2124,17000000,1215,Goregaon,2,1,0,1,1,0,1,1,1,0,0,1,0,1,0
2125,9000000,650,Goregaon,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2126,77500000,3507,Goregaon,6,1,1,1,1,1,1,0,1,1,1,1,0,1,1
2127,18000000,987,Goregaon,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1
2128,21000000,1040,Goregaon,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2129,43500000,2015,Goregaon East,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2130,32500000,1502,Goregaon East,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1
2131,13500000,994,Malad East,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1
2132,18000000,900,Vikhroli,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2133,82500000,1220,Khar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,6600000,555,Bhandup West,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,2900000,620,Dombivali East,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
2136,70000000,1318,Marine Lines,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2137,60000000,1634,Juhu,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2138,27000000,872,Juhu,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2139,70000000,1527,Juhu,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2140,120000000,3049,Juhu,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1
2141,100000000,3313,Napeansea Road,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2142,80000000,2436,Napeansea Road,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2143,42500000,1305,Bandra East,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2144,60000000,1750,Bandra East,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2145,250000000,5200,Bandra Kurla Complex,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2146,8200000,1000,sec 50 new,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2147,19000000,1411,Marol,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
2148,15500000,1000,Vakola Pipeline Road,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2149,11000000,600,Chembur,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2150,3853000,860,Neral,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2151,65000000,2998,Thane West,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1
2152,4907000,755,Panvel,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2153,8100000,1137,Mira Road East,2,1,1,1,1,0,1,1,0,0,1,0,0,1,1
2154,90000000,1500,Khar West,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
2155,6500000,700,Shil Phata,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
2156,5500000,650,Shil Phata,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
2157,25000000,1080,Malad East,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2158,8323999,1051,Kalwa,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2159,13000000,903,Andheri East,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2160,2500000,690,Vangani,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,45000000,1400,Ville Parle East,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2162,50100000,2800,Central Avenue,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2163,33800000,1500,Chembur,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2164,12000000,600,Chembur,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2165,12000000,600,Chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2166,31500000,1470,Andheri West,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2167,23900000,400,Andheri West,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0
2168,8000000,1095,Kamothe,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,25000000,2400,Kharghar,5,0,1,1,1,1,1,1,1,1,1,0,0,0,1
2170,7600000,1350,Palava,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2171,4000000,750,Palava,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,6500000,1150,Palava,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,3900000,650,Palava,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,5000000,900,Palava,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,52500000,1800,Juhu,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
2176,55000000,1780,Santacruz West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,0
2177,85000000,2800,Khar West,4,1,1,1,0,0,0,1,1,1,0,0,1,0,0
2178,3600000,700,Dombivali,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2179,14900000,1200,Malad East,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2180,14900000,806,Malad East,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2181,32500000,2000,Grant Road West,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2182,3700000,640,Karanjade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2183,4700000,675,Sector-8 Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,4300000,950,Taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2185,3250000,690,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2186,3750000,671,Taloja,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2187,5600000,1050,taloja panchanand,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2188,3797999,910,Badlapur East,2,1,1,1,0,0,1,1,1,1,0,0,0,0,1
2189,5500000,980,Kalyan West,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1
2190,3890000,650,Kalyan West,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
2191,14900000,1100,Malad West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2192,55000000,1296,matunga east,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2193,50000000,1150,matunga east,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2194,30000000,850,matunga east,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2195,18000000,560,matunga east,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
