Date,Salinity (ppt),DissolvedOxygen (mg/L),pH,SecchiDepth (m),WaterDepth (m),WaterTemp (C),AirTemp (C)
2015-01-20,0.0,9.0,6.5,1.0,1.4,8.0,7.222222222
2015-02-03,0.0,10.0,,0.4,0.6,,-0.555555556
2015-02-03,0.0,9.7,6.5,0.4,0.5,3.0,0.0
2015-02-03,0.0,7.6,6.5,0.3,0.3,3.0,1.666666667
2015-02-03,0.0,,6.5,1.2,1.5,4.0,1.666666667
2015-02-24,0.0,9.2,7.0,0.2,0.2,3.0,-3.888888889
2015-02-24,0.0,10.0,6.5,0.1,0.15,0.0,-3.888888889
2015-02-24,0.0,,6.5,0.4,0.5,1.0,-3.888888889
2015-02-24,,,,,,,-3.888888889
2015-03-24,0.0,,6.5,0.9,1.2,10.0,5.0
2015-03-24,0.0,10.0,7.0,0.3,0.3,9.0,4.444444444
2015-03-24,0.0,10.0,7.0,0.4,0.5,9.0,5.0
2015-03-24,0.0,7.8,7.0,0.3,0.3,10.0,5.0
2015-04-07,0.0,8.2,7.0,0.2,0.6,15.0,17.77777778
2015-04-07,0.0,7.4,6.5,0.9,1.3,16.0,17.77777778
2015-04-07,0.0,,7.0,0.3,0.3,17.0,18.33333333
2015-04-07,0.0,,7.0,0.3,0.5,18.0,18.33333333
2015-04-21,0.0,7.1,7.0,0.3,0.9,20.0,18.33333333
2015-04-21,0.0,5.3,7.5,,,20.0,18.33333333
2015-04-21,0.0,4.0,6.5,0.3,0.4,19.0,18.33333333
2015-04-21,0.0,,6.5,1.0,1.5,19.0,18.33333333
2015-05-07,0.0,,7.5,0.15,0.15,21.0,18.88888889
2015-05-07,0.0,,8.0,0.1,0.1,21.0,18.88888889
2015-05-07,0.0,7.7,7.0,1.1,1.3,20.0,18.33333333
2015-05-07,0.0,6.3,7.5,0.3,0.6,20.0,18.33333333
2015-06-01,0.0,4.3,7.5,0.4,0.9,25.0,23.33333333
2015-06-01,0.0,5.8,7.0,0.2,0.9,27.0,23.88888889
2015-06-01,0.0,,7.5,0.1,0.1,28.0,23.88888889
2015-06-03,0.0,,7.0,0.1,0.1,29.0,24.44444444
2015-06-11,0.0,5.0,8.5,0.4,0.8,26.0,25.55555556
2015-06-11,0.0,4.0,8.0,0.5,0.5,27.0,28.33333333
2015-06-11,0.0,5.1,8.0,0.5,0.6,28.0,28.88888889
2015-06-11,0.0,,7.0,0.8,1.1,29.0,28.88888889
2015-07-23,0.0,7.0,9.0,0.5,0.8,27.0,27.22222222
2015-07-23,0.0,,7.0,0.8,1.2,30.5,27.77777778
2015-07-23,0.0,7.0,7.5,0.3,0.3,31.0,27.77777778
2015-07-23,0.0,6.0,7.5,0.4,0.4,30.0,27.77777778
2015-08-13,0.0,6.1,6.0,0.9,1.1,27.0,27.77777778
2015-08-13,0.0,,7.5,0.5,0.6,27.0,27.77777778
2015-08-13,0.0,,7.0,0.2,0.2,27.0,27.22222222
2015-08-13,0.0,6.3,9.0,0.4,0.4,26.0,27.77777778
2015-08-27,0.0,,7.0,0.8,1.0,24.0,26.11111111
2015-08-27,0.0,5.0,8.5,0.4,0.7,23.0,26.11111111
2015-08-27,0.0,3.2,8.5,0.2,0.2,23.0,26.11111111
2015-08-27,0.0,5.7,7.0,0.2,0.4,25.0,26.11111111
2015-09-09,0.0,10.0,7.5,0.2,0.2,29.0,28.33333333
2015-09-09,0.0,2.9,9.0,0.05,0.05,26.0,27.22222222
2015-09-09,0.0,,7.5,0.8,0.8,28.0,28.88888889
2015-09-09,0.0,4.8,7.0,0.6,0.9,28.0,27.77777778
2015-09-22,0.0,,7.5,0.7,0.7,25.0,23.33333333
2015-09-22,0.0,4.5,8.0,0.3,0.3,23.0,22.77777778
2015-09-22,0.0,2.3,8.0,0.3,0.3,24.0,22.77777778
2015-09-22,0.0,,7.0,0.7,0.9,24.0,23.33333333
2015-10-07,0.0,,7.0,0.2,0.2,19.0,19.44444444
2015-10-07,0.0,5.5,7.0,0.3,0.5,18.0,18.33333333
2015-10-07,0.0,,6.0,0.5,0.7,20.0,19.44444444
2015-10-07,0.0,6.2,6.0,0.9,1.2,,18.88888889
2015-10-13,0.0,6.7,7.0,0.4,0.4,15.0,11.11111111
2015-10-13,0.0,6.0,7.0,0.05,0.05,12.0,10.0
2015-10-13,0.0,,6.5,1.0,1.3,14.0,10.0
2015-10-13,0.0,4.9,7.0,0.4,0.6,12.0,10.0
2015-11-03,0.0,6.6,7.0,0.4,0.6,28.0,18.33333333
2015-11-03,0.0,6.6,6.5,1.2,1.3,18.0,18.33333333
2015-11-03,0.0,,7.0,0.1,0.1,19.0,18.88888889
2015-11-03,0.0,,7.0,0.4,0.4,18.0,18.88888889
2015-11-17,0.0,,6.5,0.9,1.5,14.0,13.88888889
2015-11-17,0.0,8.0,7.0,0.1,0.1,14.0,12.77777778
2015-11-17,0.0,6.5,6.5,0.5,0.5,15.0,13.33333333
2015-11-17,0.0,5.5,7.5,0.25,0.8,13.0,12.77777778
2015-12-01,0.0,7.1,6.5,0.8,1.6,,11.11111111
2015-12-01,0.0,,7.0,0.3,0.5,14.0,11.11111111
2015-12-01,0.0,,7.0,0.5,0.5,15.0,11.11111111
2015-12-01,0.0,,6.5,0.1,0.1,14.0,11.11111111
2015-12-15,0.0,,6.5,0.3,0.3,17.0,17.22222222
2015-12-15,0.0,,7.0,0.6,0.6,15.0,17.22222222
2015-12-15,0.0,6.6,6.0,0.7,1.8,16.0,17.22222222
2015-12-15,0.0,7.9,7.0,0.5,0.8,17.0,17.22222222
2015-12-30,0.0,8.7,7.0,0.7,0.9,18.0,15.0
2015-12-30,0.0,6.2,6.0,0.7,1.4,19.0,15.0
2015-12-30,0.0,,6.0,0.3,0.3,17.0,15.55555556
2015-12-30,0.0,,6.0,0.7,1.3,17.0,15.55555556
2016-01-13,0.0,6.6,6.5,0.3,0.3,5.0,4.444444444
2016-01-13,0.0,,6.5,0.7,1.9,6.0,4.444444444
2016-01-13,0.0,9.1,7.0,0.5,0.9,5.0,3.888888889
2016-01-13,0.0,6.5,6.5,0.5,0.8,7.0,3.888888889
2016-02-11,0.0,,6.0,0.6,0.6,2.0,-2.777777778
2016-02-11,0.0,,6.0,0.4,1.0,5.0,-2.777777778
2016-02-11,0.0,10.0,5.5,0.6,1.3,3.0,-2.777777778
2016-02-11,0.0,9.5,7.0,0.1,0.2,5.0,-2.777777778
2016-02-23,0.0,,6.5,0.8,1.8,10.0,8.888888889
2016-02-23,0.0,9.0,7.0,0.4,0.6,11.0,8.888888889
2016-02-23,0.0,8.0,,0.4,0.4,11.0,8.888888889
2016-02-23,0.0,7.5,6.5,0.5,1.0,11.0,8.888888889
2016-03-08,0.0,9.5,7.0,0.3,0.7,11.0,15.55555556
2016-03-08,0.0,9.5,6.5,0.9,1.8,12.0,15.55555556
2016-03-08,0.0,,7.0,0.7,0.7,12.0,16.66666667
2016-03-08,0.0,,7.0,0.3,1.0,12.0,16.66666667
2016-03-22,0.0,,6.5,0.8,1.8,12.0,10.0
2016-03-22,0.0,7.1,6.5,0.6,0.6,11.0,8.888888889
2016-03-22,0.0,6.5,7.0,0.3,0.3,11.0,10.0
2016-03-22,0.0,7.1,7.0,0.4,0.4,10.0,8.888888889
2016-04-14,0.0,6.0,6.5,0.9,1.3,14.0,8.888888889
2016-04-14,0.0,,8.0,0.2,0.2,14.0,8.888888889
2016-04-14,0.0,,6.5,0.5,0.6,15.0,8.888888889
2016-04-14,0.0,7.9,7.0,0.3,0.3,13.0,8.888888889
2016-05-03,0.0,,6.5,0.5,1.2,21.0,18.88888889
2016-05-03,0.0,,6.5,0.2,0.2,20.0,18.88888889
2016-05-03,0.0,,7.0,0.4,0.9,22.0,18.88888889
2016-05-03,0.0,4.5,7.0,0.4,0.9,21.0,18.33333333
2016-08-31,0.0,4.3,8.5,0.3,0.5,27.0,27.22222222
2016-08-31,0.0,,6.5,0.9,0.9,29.0,27.22222222
2016-08-31,0.0,4.2,8.5,0.01,0.01,28.0,27.22222222
2016-08-31,0.0,3.9,7.5,0.4,0.4,28.0,27.77777778
2016-09-22,0.0,,6.5,0.3,0.3,24.0,23.88888889
2016-09-22,0.0,3.2,7.0,0.9,1.0,23.0,23.88888889
2016-09-22,0.0,5.0,6.0,0.6,1.8,,23.88888889
2016-09-22,0.0,,6.5,0.6,0.7,25.0,23.88888889
2016-10-05,0.0,6.8,,0.4,0.6,21.0,21.11111111
2016-10-05,0.0,2.9,6.5,0.3,0.3,25.0,21.11111111
2016-10-05,0.0,3.8,6.5,0.5,0.5,22.0,21.11111111
2016-10-18,0.0,6.0,6.5,0.5,1.4,25.0,18.88888889
2016-10-18,0.0,6.3,7.0,0.5,1.2,,18.33333333
2016-10-18,0.0,,6.5,0.3,0.3,24.0,18.88888889
2016-10-18,0.0,,6.5,0.2,0.5,22.0,19.44444444
2016-11-02,0.0,6.3,6.7,0.7,0.7,17.0,15.55555556
2016-11-02,0.0,4.4,6.5,0.2,0.4,16.0,15.55555556
2016-11-02,0.0,3.8,6.5,0.2,0.2,16.0,15.55555556
2016-11-02,0.0,,6.5,0.8,1.6,17.0,15.55555556
2016-11-16,0.0,,6.5,0.3,0.4,18.0,12.77777778
2016-11-16,0.0,9.0,7.0,0.7,0.8,13.0,12.77777778
2016-11-16,0.0,8.8,6.5,1.0,1.3,14.0,12.77777778
2016-11-16,0.0,,6.5,0.25,0.25,12.0,12.77777778
2016-12-07,0.0,10.0,6.5,0.9,1.1,11.0,8.888888889
2016-12-07,0.0,7.6,7.0,0.4,0.5,11.0,8.888888889
2016-12-07,0.0,,6.5,0.5,0.5,10.0,8.888888889
2016-12-07,0.0,,7.0,0.3,0.5,11.0,8.888888889
2016-12-20,0.0,,6.5,0.4,0.4,5.0,3.333333333
2016-12-20,0.0,,7.0,0.4,0.4,6.0,3.333333333
2016-12-20,0.0,10.0,6.5,1.7,1.7,5.0,3.333333333
2016-12-20,0.0,6.7,7.0,3.0,3.5,5.0,3.333333333
2017-01-24,0.0,,6.0,0.7,1.2,9.0,7.222222222
2017-01-24,0.0,7.9,,0.5,0.6,9.0,7.222222222
2017-01-24,0.0,7.6,6.5,0.3,0.5,8.0,7.222222222
2017-01-24,0.0,3.2,7.0,0.3,0.6,9.0,7.222222222
2017-02-07,0.0,,7.0,0.3,0.3,11.0,15.0
2017-02-07,0.0,8.2,7.0,0.3,0.6,9.0,14.44444444
2017-02-07,0.0,10.0,6.5,0.9,1.3,10.0,14.44444444
2017-02-07,0.0,,7.0,0.5,0.7,9.0,15.0
2017-02-21,0.0,5.2,7.0,0.5,0.5,12.0,8.888888889
2017-02-21,0.0,5.2,7.0,0.3,0.5,13.0,8.888888889
2017-02-21,0.0,5.7,6.5,0.5,0.9,13.0,10.0
2017-02-21,0.0,,6.5,0.9,1.1,13.0,10.0
2017-03-08,0.0,,6.5,0.2,0.4,13.0,8.333333333
2017-03-08,0.0,,6.5,0.4,0.4,13.0,8.888888889
2017-03-08,0.0,7.1,7.0,0.3,0.5,13.0,8.333333333
2017-03-08,0.0,10.0,6.5,1.6,1.6,12.0,8.333333333
2017-03-21,0.0,3.2,7.0,0.3,0.3,10.0,10.0
2017-03-21,0.0,5.0,7.0,0.3,0.3,10.0,10.55555556
2017-03-21,0.0,,,,,,10.55555556
2017-03-21,0.0,,6.5,0.9,1.7,10.0,10.55555556
2017-04-04,0.0,6.2,6.5,1.0,1.1,19.0,21.11111111
2017-04-04,0.0,,7.0,0.2,0.3,19.0,21.66666667
2017-04-04,0.0,,7.0,0.5,0.6,20.0,21.66666667
2017-04-04,0.0,4.2,6.25,0.2,0.9,19.0,20.55555556
2017-04-04,0.0,,7.0,0.5,0.6,20.0,21.66666667
2017-04-04,0.0,,7.0,0.2,0.3,19.0,21.66666667
2017-04-18,0.0,,6.5,0.4,0.9,19.0,16.11111111
2017-04-18,0.0,6.0,6.0,0.4,0.7,20.0,16.11111111
2017-04-18,0.0,,6.5,0.4,0.4,19.0,16.11111111
2017-04-18,0.0,7.3,6.0,1.0,1.1,17.0,16.11111111
2017-05-11,0.0,,6.5,0.4,0.7,19.0,17.22222222
2017-05-11,0.0,5.0,6.0,0.4,0.4,18.0,16.66666667
2017-05-11,0.0,,6.5,0.2,0.2,18.0,16.66666667
2017-05-11,0.0,6.5,6.5,0.8,1.7,19.0,16.66666667
2017-05-25,0.0,,6.5,0.7,1.8,22.0,22.77777778
2017-05-25,0.0,4.2,6.5,0.6,0.8,22.0,22.22222222
2017-05-25,,,,,,,22.22222222
2017-05-25,0.0,6.9,7.0,0.5,0.9,20.0,22.22222222
2017-06-07,0.0,,,,,,17.77777778
2017-06-07,0.0,3.5,6.0,0.6,0.9,21.0,17.77777778
2017-06-07,0.0,,6.5,0.5,0.6,23.0,18.33333333
2017-06-07,0.0,4.6,6.5,0.7,1.6,22.0,17.77777778
2017-06-19,0.0,3.9,7.0,0.5,0.5,26.0,22.22222222
2017-06-19,0.0,4.3,6.5,0.5,1.0,25.0,22.22222222
2017-06-19,0.0,,6.5,0.5,0.7,27.0,22.22222222
2017-06-19,0.0,,6.5,0.7,1.2,26.0,22.22222222
2017-07-11,0.0,,7.0,0.5,0.5,31.0,24.44444444
2017-07-11,0.0,5.3,6.5,0.7,1.1,29.0,23.88888889
2017-07-11,0.0,4.7,7.0,0.4,0.9,27.0,23.88888889
2017-07-11,0.0,,7.0,0.5,0.5,31.0,24.44444444
2017-07-25,0.0,,6.5,0.9,1.2,29.0,27.77777778
2017-07-25,0.0,3.6,7.0,0.8,0.9,27.0,27.77777778
2017-07-25,0.0,4.2,7.0,0.2,0.2,28.0,27.22222222
2017-07-25,0.0,6.2,7.0,0.4,0.9,26.0,27.22222222
2017-08-08,0.0,,6.5,0.8,1.0,25.0,21.11111111
2017-08-08,0.0,,6.5,0.1,0.1,25.0,21.11111111
2017-08-08,0.0,4.8,,0.9,1.7,25.0,21.11111111
2017-08-08,0.0,6.2,7.0,0.4,0.9,25.0,21.11111111
2017-09-12,0.0,6.0,7.0,0.3,0.3,20.0,22.22222222
2017-09-12,0.0,5.8,6.5,1.0,1.7,20.0,22.22222222
2017-09-12,0.0,,6.5,0.3,0.3,20.0,22.22222222
2017-09-12,0.0,,7.0,0.4,0.4,21.0,22.22222222
2017-09-29,0.0,,,0.1,0.1,,25.55555556
2017-09-29,0.0,3.0,7.0,0.1,0.1,24.5,25.55555556
2017-09-29,0.0,,6.5,1.3,1.3,25.0,25.55555556
2017-10-12,0.0,5.2,7.0,1.5,1.9,25.0,23.33333333
2017-10-12,0.0,,7.0,0.1,0.1,25.0,23.33333333
2017-10-12,0.0,,6.5,0.3,0.4,25.0,23.33333333
2017-10-12,0.0,5.8,6.5,1.8,2.1,26.0,23.33333333
2017-10-26,0.0,6.8,6.5,0.2,0.4,27.0,12.22222222
2017-10-26,0.0,7.1,7.0,0.35,0.8,26.0,12.22222222
2017-10-26,0.0,4.1,6.5,0.2,0.2,26.0,12.22222222
2017-10-26,0.0,,6.5,1.2,1.2,27.0,12.22222222
2017-11-08,,6.9,6.5,1.2,1.5,16.0,11.11111111
2017-11-08,,6.6,7.0,0.5,0.5,16.0,11.11111111
2017-11-08,,,6.5,0.2,0.2,15.0,11.11111111
2017-11-08,,,6.5,0.6,0.6,16.0,11.11111111
2017-11-29,0.0,10.0,7.0,0.6,0.8,9.0,8.888888889
2017-11-29,,,,,,,-17.77777778
2017-11-29,0.0,5.2,6.5,0.2,0.2,6.0,8.888888889
2017-11-29,0.0,,6.5,1.3,1.3,7.0,8.888888889
2017-12-12,0.0,,6.5,0.2,0.2,6.0,8.888888889
2017-12-12,0.0,9.9,6.5,1.3,1.3,7.0,8.888888889
2017-12-12,0.0,,6.5,0.7,0.7,6.0,8.888888889
2017-12-12,0.0,10.0,7.0,0.6,0.8,9.0,8.888888889
2018-01-16,0.0,10.0,6.5,1.6,1.6,4.0,2.777777778
2018-01-16,0.0,,7.0,0.6,0.6,5.0,2.777777778
2018-01-16,,,,,,,2.777777778
2018-01-16,0.0,,6.5,0.3,0.3,5.0,2.777777778
2018-01-31,0.0,8.0,7.0,0.1,0.2,4.0,-1.111111111
2018-01-31,0.0,,6.5,1.2,1.3,4.0,-1.111111111
2018-01-31,0.0,10.0,7.0,1.0,1.0,3.0,-1.111111111
2018-01-31,0.0,7.7,6.5,0.4,0.5,3.0,-1.111111111
2018-02-14,0.0,6.0,6.0,0.5,0.5,5.0,7.222222222
2018-02-14,0.0,,6.5,1.0,1.8,7.0,7.222222222
2018-02-14,0.0,,6.5,0.5,0.5,8.0,7.222222222
2018-02-14,0.0,9.5,6.5,1.3,1.4,6.0,7.222222222
2018-03-07,0.0,9.2,7.0,0.1,0.1,9.0,8.333333333
2018-03-07,0.0,,6.5,1.1,1.8,8.0,8.333333333
2018-03-07,0.0,,6.5,0.2,0.2,8.0,8.333333333
2018-03-07,0.0,10.0,6.5,1.0,1.5,8.0,8.333333333
2018-03-22,0.0,8.8,6.0,0.2,0.5,6.0,4.444444444
2018-03-22,0.0,9.8,6.5,0.2,0.2,5.0,4.444444444
2018-03-22,0.0,8.0,6.5,0.7,0.9,7.0,4.444444444
2018-03-22,0.0,,6.5,1.1,1.7,7.0,4.444444444
2018-04-04,1.0,,7.0,0.5,0.5,19.0,21.11111111
2018-04-04,0.66,7.9,6.5,0.1,0.9,17.0,21.11111111
2018-04-04,1.0,8.0,,0.9,1.3,18.0,21.11111111
2018-04-17,1.0,,7.0,0.9,1.3,14.0,8.888888889
2018-04-17,1.0,8.0,6.5,0.4,0.4,10.0,8.888888889
2018-04-17,1.0,,7.0,1.3,1.6,14.0,8.888888889
2018-04-17,1.2,7.8,6.5,0.2,1.0,14.0,8.888888889
2018-05-10,0.1,,7.0,0.7,0.9,21.0,18.33333333
2018-05-10,0.18,6.0,6.5,0.2,0.4,20.0,16.66666667
2018-05-10,0.8,,7.5,0.3,0.3,22.0,18.33333333
2018-05-10,0.0,6.3,6.5,0.8,1.2,21.4,17.22222222
2018-05-25,0.1,4.0,6.5,5.5,7.0,26.0,28.88888889
2018-05-25,0.0,,6.5,0.9,1.6,25.0,22.77777778
2018-05-25,0.6,4.9,7.0,0.4,0.4,26.1,23.33333333
2018-05-25,2.3,6.9,6.5,0.4,0.9,25.0,22.77777778
2018-06-14,0.1,,7.0,1.0,1.2,26.0,28.88888889
2018-06-14,0.1,5.6,7.0,0.5,0.9,24.0,27.77777778
2018-06-14,0.08,,7.0,0.3,0.3,29.0,28.33333333
2018-06-14,0.0,5.0,6.5,0.8,1.3,27.0,27.77777778
2018-06-27,0.1,4.7,4.8,0.5,0.5,27.0,24.44444444
2018-06-27,,6.0,7.0,0.4,0.8,24.0,24.44444444
2018-06-27,0.7,3.7,7.0,0.2,0.2,26.0,24.44444444
2018-06-27,0.0,,6.5,0.7,1.5,25.0,24.44444444
2018-07-18,2.6,6.2,7.0,0.6,0.9,26.0,26.66666667
2018-07-18,0.8,,7.0,0.1,0.1,28.0,26.66666667
2018-07-18,0.1,,7.0,0.5,0.5,28.0,26.66666667
2018-07-18,0.0,4.0,,0.8,1.5,27.0,26.66666667
2018-08-01,8.0,,6.5,0.4,0.4,30.0,28.33333333
2018-08-01,0.0,,6.5,0.5,1.2,29.0,28.33333333
2018-08-01,0.0,4.0,6.5,0.5,1.6,28.0,27.77777778
2018-08-01,1.9,3.8,7.0,0.5,1.2,26.0,27.77777778
2018-08-14,2.1,6.0,7.0,0.5,0.9,26.0,24.44444444
2018-08-14,0.0,7.3,6.5,0.2,0.2,27.0,25.0
2018-08-14,,,6.5,0.4,1.5,28.0,25.0
2018-08-14,0.0,3.8,6.5,0.4,1.2,28.0,25.55555556
2018-09-04,1.9,6.2,7.5,0.4,0.7,28.0,27.77777778
2018-09-04,0.0,,6.5,0.8,0.8,31.0,29.44444444
2018-09-04,0.0,,6.5,0.2,0.2,30.0,29.44444444
2018-09-04,0.0,3.2,6.5,0.8,1.3,30.0,28.33333333
2018-09-20,0.0,5.0,6.5,0.2,0.2,28.0,26.66666667
2018-09-20,0.09,4.4,6.5,0.3,0.5,28.0,26.66666667
2018-09-20,1.6,4.2,7.0,0.4,1.0,25.0,25.55555556
2018-09-20,0.0,5.0,6.5,0.4,1.4,25.0,26.66666667
2018-10-11,0.0,,6.5,0.1,0.1,27.0,26.11111111
2018-10-11,1.9,5.0,7.0,4.0,1.2,25.0,25.55555556
2018-10-11,0.0,6.0,6.5,0.7,1.2,26.0,25.55555556
2018-10-11,0.0,,6.5,0.4,0.4,27.0,26.11111111
2018-10-24,0.0,6.6,6.5,0.2,0.7,15.0,14.44444444
2018-10-24,0.0,,6.5,0.6,1.3,16.0,14.44444444
2018-10-24,0.0,9.0,7.0,0.3,0.6,18.0,14.44444444
2018-10-24,0.1,6.7,6.5,0.2,0.2,15.0,14.44444444
2018-10-28,0.1,5.0,7.0,0.4,0.5,13.0,9.444444444
2018-10-28,0.0,,6.5,1.1,1.2,13.0,9.444444444
2018-10-28,0.9,2.9,7.0,0.4,0.9,13.0,9.444444444
2018-11-07,1.7,,7.0,0.45,0.9,20.0,18.33333333
2018-11-07,,0.0,7.0,0.2,0.2,20.0,18.33333333
2018-11-07,0.0,6.9,6.5,0.9,1.3,20.0,18.33333333
2018-11-07,0.0,,6.5,0.6,0.6,20.0,18.33333333
2018-12-11,0.0,,6.5,0.4,0.4,9.0,5.555555556
2018-12-11,0.0,,6.5,1.2,1.4,11.0,5.555555556
2018-12-11,0.0,,6.5,0.8,1.2,11.0,5.555555556
2018-12-11,0.1,,7.0,0.1,0.1,10.0,5.555555556
2019-02-06,0.0,,6.5,0.2,0.2,15.0,13.88888889
2019-02-06,0.0,6.0,7.0,0.4,0.6,15.0,13.33333333
2019-02-06,0.0,10.0,6.5,1.0,1.5,13.0,7.777777778
2019-02-06,0.0,,6.5,0.1,0.5,15.0,13.88888889
2019-02-28,0.0,,6.5,1.0,1.5,13.0,7.777777778
2019-02-28,0.0,8.7,6.5,0.4,0.4,10.0,7.777777778
2019-02-28,0.7,10.0,6.5,0.4,0.6,12.0,7.777777778
2019-02-28,0.0,10.0,7.0,0.4,1.3,10.0,7.777777778
2019-03-14,0.6,8.7,6.5,0.4,0.8,15.0,15.0
2019-03-14,0.0,,6.5,0.7,1.2,15.0,15.55555556
2019-03-14,0.0,8.3,6.5,1.0,1.4,16.0,15.0
2019-03-14,0.0,,6.5,0.4,0.4,15.0,15.55555556
2019-03-26,0.0,7.0,6.5,0.0,0.4,11.0,6.666666667
2019-03-26,0.0,9.5,7.0,0.3,0.3,12.0,6.666666667
2019-03-26,0.0,,6.5,0.9,1.4,14.0,6.666666667
2019-04-10,0.0,6.7,6.5,0.9,1.4,20.0,13.88888889
2019-04-10,0.0,7.4,6.5,0.2,0.7,19.0,13.88888889
2019-04-10,0.2,,7.0,0.2,0.2,19.0,14.44444444
2019-04-24,0.0,,6.5,0.6,0.14,22.0,20.0
2019-04-24,0.2,7.0,,0.5,0.5,23.0,20.55555556
2019-04-24,0.7,4.0,6.5,0.3,1.0,22.0,20.0
2019-04-24,,,,,,,-17.77777778
2019-04-26,0.6,10.0,6.5,0.1,0.4,12.0,6.666666667
2019-05-08,0.0,,6.5,0.1,0.1,28.0,21.66666667
2019-05-08,0.8,5.3,7.0,0.4,0.7,22.0,20.55555556
2019-05-08,0.24,4.8,6.5,0.7,0.13,24.0,21.11111111
2019-05-08,0.0,,7.0,0.4,0.9,27.0,21.66666667
2019-05-23,0.0,4.9,7.0,0.4,0.6,25.0,20.55555556
2019-05-23,0.0,,6.5,0.9,1.2,27.0,21.11111111
2019-05-23,0.0,4.1,7.0,0.3,0.3,27.0,20.55555556
2019-05-23,0.8,6.9,7.0,0.4,0.9,22.0,20.55555556
2019-06-05,9.0,4.2,8.0,0.4,0.9,24.0,22.22222222
2019-06-05,2.0,,8.0,0.6,0.8,28.0,22.77777778
2019-06-05,2.0,,9.0,0.2,0.2,27.0,22.77777778
2019-06-05,0.0,4.1,7.0,0.6,1.1,15.0,22.22222222
2019-07-03,0.0,6.5,7.5,0.4,0.9,26.0,29.44444444
2019-07-03,0.0,,7.5,0.1,0.1,33.0,30.55555556
2019-07-03,0.0,,7.0,0.7,0.8,33.0,30.55555556
2019-07-03,0.0,5.9,7.0,0.4,1.1,28.0,30.0
2019-08-06,,,7.5,0.7,0.9,31.0,27.22222222
2019-08-06,0.0,,7.5,0.1,0.1,31.0,27.77777778
2019-08-06,0.0,3.6,6.5,0.7,1.2,25.0,26.11111111
2019-08-06,0.01,4.4,7.5,0.4,0.8,25.0,26.11111111
2019-08-20,0.0,,7.0,0.1,0.1,31.0,30.55555556
2019-08-20,0.0,4.0,7.0,0.4,1.0,26.0,27.77777778
2019-08-20,,,6.5,1.2,0.5,27.0,28.88888889
2019-08-20,0.0,3.6,7.0,0.5,0.5,28.0,28.88888889
2019-09-03,0.1,,7.0,0.1,0.1,30.0,26.66666667
2019-09-03,0.0,4.5,9.0,0.4,0.9,27.0,26.11111111
2019-09-03,0.0,5.5,7.0,0.5,1.2,28.0,26.66666667
2019-09-03,0.0,,7.0,0.8,1.0,28.0,26.66666667
2019-09-18,0.0,4.7,6.5,0.2,0.2,23.0,21.66666667
2019-09-18,0.5,4.1,7.5,0.4,0.4,22.8,21.66666667
2019-09-18,0.0,4.6,7.0,0.6,0.6,23.0,21.66666667
2019-09-18,0.0,,7.0,0.5,1.0,23.0,-17.77777778
2019-10-11,0.0,,6.5,0.9,1.0,20.0,17.22222222
2019-10-11,0.1,6.0,,0.3,0.3,19.0,18.33333333
2019-10-11,0.0,,7.0,0.1,0.1,20.0,18.33333333
2019-10-11,0.0,,7.0,0.6,0.6,19.0,18.33333333
2019-10-23,0.0,5.9,7.0,0.5,1.0,20.0,17.22222222
2019-10-23,0.5,6.2,7.0,0.5,0.9,19.0,17.22222222
2019-10-23,0.0,,6.5,0.9,1.0,20.0,17.22222222
2019-10-23,0.0,4.6,6.5,0.2,0.2,20.0,17.22222222
2019-10-28,0.1,,6.5,0.7,1.0,13.0,9.444444444
2019-11-05,0.0,,6.5,9.0,12.0,27.0,21.11111111
,0.0,,7.0,0.3,0.5,14.0,11.11111111
,,,,,,,-17.77777778
,0.0,3.9,6.5,0.3,1.8,22.0,21.11111111
,1.0,,7.0,0.6,1.0,17.0,21.11111111
,0.0,,,,,,-17.77777778
