id,created_at,text,location
1082325530056155137,2019-01-07 17:18:09,"RT @PRjobsearch: Senior Communications Specialist, Business Development Communications: CIBC Mellon (Toronto ON): ""Mellon, a Canadian leade…","Kelowna, British Columbia"
1082325520690434049,2019-01-07 17:18:07,"@cibc But now how do i save my card info on sign in app, it keeps putting my old card",
1082325373956825088,2019-01-07 17:17:32,@cibc But yes i registered again and then got the option to delete this time,
1082325257728544769,2019-01-07 17:17:04,"@cibc Yes i did that, but after x 2 of your ppl off maybe yous disconnected it lol",
1082324655275335680,2019-01-07 17:14:41,"Jean Gauthier, Managing Director &amp; CIO, Global Fixed Income at CIBC Asset Management, discusses interest rates, mon… https://t.co/n0cCXEXzwC",
1082324216861650944,2019-01-07 17:12:56,"@markrmcqueen

Sounds like the CIBC might be putting his name on the new museum!

 https://t.co/GHGe4rGLz9","Ontario Place, Exhibtion Place"
1082323816603365381,2019-01-07 17:11:21,"@lkeesick Hi Lorraine! To chat with us, click on ""Interac e-Transfer"" on your Online Banking. There will be a butto… https://t.co/SL9tSOUSC5",Canada
1082323293162528771,2019-01-07 17:09:16,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/0cWKl9Bp3x,
1082323262015627267,2019-01-07 17:09:08,"The Bank of Canada will be making its latest interest rate decision Wednesday, with the likelihood of a hold-steady… https://t.co/L80zCk2S0m",Fort st
1082322303298334720,2019-01-07 17:05:20,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/Rkc5RPS0lx,"Oshawa, Ontario"
1082321954831548417,2019-01-07 17:03:57,"For anyone wanting to see manipulation first hand, check out the trading that just occurred on $UEX.  Consecutive 5… https://t.co/BT4fjL2xLe",Bay Street
1082321536231456768,2019-01-07 17:02:17,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/551Ma5L28o,
1082321519798378497,2019-01-07 17:02:13,Congratulations to everyone recognized as a #topemployer in #Canada! We are proud to have many of these top organiz… https://t.co/641DEj6yrf,"Ottawa, Ontario, Canada"
1082321115417116677,2019-01-07 17:00:37,"Be smart, know your PIN by heart. https://t.co/EZesB6Xowf",The Caribbean
1082321043136659459,2019-01-07 17:00:19,"Just over one quarter of Canadians say paying down debt is the No. 1 financial priority for them in 2019, the ninth… https://t.co/VjB7u29mTZ","Montreal, QC"
1082320473487216640,2019-01-07 16:58:04,Interest rate rise? Unlikely this week says CIBC https://t.co/R3y6Z257y9,"Winnipeg, Manitoba"
1082319608231669764,2019-01-07 16:54:37,"RT @MarcGuiraud: L'Oréal, la Chambre des métiers du 78, Orangina, la Fédération Nationale des CIBC, Kuehne + Nagel (un leader mondial du tr…",
1082318168016732160,2019-01-07 16:48:54,@cibc And no live chat very disappointed spent most of morning,
1082318013624446978,2019-01-07 16:48:17,@cibc I talked to 2 different ppl i just reregistered and then deleted,
1082317890127302657,2019-01-07 16:47:48,@cibc Ok i got it but no help,
1082316996551729153,2019-01-07 16:44:15,@SherefSabawyPC @cibc You’ll make some kids very happy with these toys! Great job!,"Mississauga, ON, Canada"
1082316793170063366,2019-01-07 16:43:26,The Bank of Canada will be making its latest interest rate decision Wednesday with the likelihood of a hold-steady.… https://t.co/BgRGrPFNKx,"Grande Prairie, Alberta"
1082316199042572295,2019-01-07 16:41:04,RT @LeftyTrading: Jeez! Let it go! Good to see CIBC and ANON loading. ITG unloading? 🤔🤔 $APHA $APHA.to https://t.co/8lhkSdT7dA,
1082315536665579521,2019-01-07 16:38:27,"@amberrecklezz Good day, noticed your tweet. Please send us a DM with the details so that we can help. ^AM",The Caribbean
1082314678988988416,2019-01-07 16:35:02,RT @LeftyTrading: Jeez! Let it go! Good to see CIBC and ANON loading. ITG unloading? 🤔🤔 $APHA $APHA.to https://t.co/8lhkSdT7dA,Okanagan-Similkameen
1082314645610721280,2019-01-07 16:34:54,RT @LeftyTrading: Jeez! Let it go! Good to see CIBC and ANON loading. ITG unloading? 🤔🤔 $APHA $APHA.to https://t.co/8lhkSdT7dA,Vancouver
1082313883174334464,2019-01-07 16:31:52,Jeez! Let it go! Good to see CIBC and ANON loading. ITG unloading? 🤔🤔 $APHA $APHA.to https://t.co/8lhkSdT7dA,"Vaughan, Ontario"
1082313491854360577,2019-01-07 16:30:19,The #tweets on this #Twitter handle are for entertainment purposes only and they are not investment advice $WEED… https://t.co/3h0xuPLVsn,Bay Street and Howe Street
1082309740011520000,2019-01-07 16:15:25,RT @cibc: Getting financial advice shouldn’t make you miss the acceptance speech. That’s why CIBC advisors can meet on your schedule.,
1082309686794338305,2019-01-07 16:15:12,@cibc @galileisinsight,"Whitby, Ontario"
1082309640996610048,2019-01-07 16:15:01,"Jeff Chapman, our Menlo Park-based @CIBC Innovation Banking colleague, will be at the @jpmorgan conference again th… https://t.co/sNi30syjWo","ÜT: 43.6508659,-79.380442"
1082309418547580928,2019-01-07 16:14:08,"Cibc World Markets Has Trimmed Rio Tinto Plc $RIO Position by $551,718; Market Valuation Declined; A T &amp; T $New $T… https://t.co/NmsVA9gtIQ",
1082308875498545153,2019-01-07 16:11:58,"Senior Communications Specialist, Business Development Communications: CIBC Mellon (Toronto ON): ""Mellon, a Canadia… https://t.co/huELHD3y1i",Canada
1082307758454726656,2019-01-07 16:07:32,"@jasonebussey1 That doesn't sound right, Jason! I would love to look into that for you. Can you send us a DM with m… https://t.co/Z5g2zPpMiM",Canada
1082307143565492224,2019-01-07 16:05:05,"Help us keep your account info up-to-date. In compliance with global financial regulations, CIBC FirstCaribbean is… https://t.co/RbXtueyOA0",Jamaica
1082307139819966464,2019-01-07 16:05:05,"Help us keep your account information up-to-date. In compliance with global financial regulations, CIBC FirstCaribb… https://t.co/Miq5cm4t3n",Barbados
1082306392332136448,2019-01-07 16:02:06,Really disappointed that @cibc is refusing to honour the Aventura for Business Travel Credit they put in my account… https://t.co/ukgCvfGfTt,
1082306123112185857,2019-01-07 16:01:02,Registration for the #dvastudentchallenge (powered by Tableau and sponsored by CIBC and Deloitte) is now OPEN! Comp… https://t.co/Hxlok4FvB8,"Regina, Saskatchewan"
1082306011745144833,2019-01-07 16:00:36,"The winners of our “12 Businesses of Christmas” contest:

Elaine Poulin
 ⁃ The Stitchin' Man toque &amp; iPhone… https://t.co/Ohbmvo8cEA",Lac La Biche
1082301959091220480,2019-01-07 15:44:29,RT @unlchemistry: Congratulations to the Powers Lab for publishing one of the most popular papers in the last two years by Metabolites! htt…,
1082301741314555911,2019-01-07 15:43:37,"Doors are open for debt financing in the VC market, says CVCA chair &amp; CIBC's Mark Usher and @joshokane (for subs) 
https://t.co/kI2zH8Xm56",Toronto 
1082301580978855939,2019-01-07 15:42:59,The Bank of Canada will be making its latest interest rate decision Wednesday with the likelihood of a hold-steady. https://t.co/hDRnhdPNlU,"Grande Prairie, Alberta"
1082301051372490752,2019-01-07 15:40:53,"@JanieMcGinley Hi Janie! We apologize that you had a bad experience when speaking with us, and I would like to try… https://t.co/mPZSKOEbsM",Canada
1082300186767097858,2019-01-07 15:37:27,"@cibc has the worst customer service ever - just talked to a guy who said ""idk how to help you"" when I told him I'm… https://t.co/eSWbX1RJwF",
1082298383308636160,2019-01-07 15:30:17,"#BAHAMAS Help us keep your account information up-to-date. In compliance with global financial regulations, CIBC Fi… https://t.co/C7JP3b7xc8",Bahamas
1082298369148637186,2019-01-07 15:30:13,#CAYMAN - It is important that your latest info is on file to meet regulatory standards! Visit CIBC FirstCaribbean… https://t.co/ZxoafLVYZS,The Caribbean
1082297806360956929,2019-01-07 15:27:59,B.C. Interior lumber shipments to U.S. fell 20% YOY in Q4  (CIBC Capital Markets 1/07/19),"Vancouver, BC"
1082293897722716167,2019-01-07 15:12:27,Interest Rate Hike Not Likely This Week – CIBC https://t.co/iwgpPrr3CX,London
1082293244694855680,2019-01-07 15:09:52,"RT @MarcGuiraud: L'Oréal, la Chambre des métiers du 78, Orangina, la Fédération Nationale des CIBC, Kuehne + Nagel (un leader mondial du tr…",Montreuil
1082292667969691648,2019-01-07 15:07:34,"@lkeesick Hi Lorraine! If you are doing it on your Mobile App, when you open the side menu scroll down and select ""… https://t.co/BNqQKX5FES",Canada
1082291760062095361,2019-01-07 15:03:58,The amount of your down payment will determine whether you'll have a conventional mortgage or a high-ratio mortgage… https://t.co/pQdodxx8C0,"Saint-Lambert, Québec"
1082291126105763840,2019-01-07 15:01:27,"@cibc Ok i tried no good, guess i have to do on laptop, im trying to send money to my other bank",
1082287005051117568,2019-01-07 14:45:04,"Free yourself of clutter, waste and filing time by signing up for FREE Online Statements via CIBC FirstCaribbean On… https://t.co/zK90c7s7Bf",Barbados
1082285401405095937,2019-01-07 14:38:42,RT @uwaterlooARTS: Hey #UWaterlooArts students - love data and story telling? You could win $$$ in the Data VizArt Student Challenge run by…,"Waterloo, ON"
1082284604885794816,2019-01-07 14:35:32,"RT @MarcGuiraud: L'Oréal, la Chambre des métiers du 78, Orangina, la Fédération Nationale des CIBC, Kuehne + Nagel (un leader mondial du tr…",
1082283698769276928,2019-01-07 14:31:56,"L'Oréal, la Chambre des métiers du 78, Orangina, la Fédération Nationale des CIBC, Kuehne + Nagel (un leader mondia… https://t.co/kY9R4ZDexZ",Paris
1082283256689524736,2019-01-07 14:30:10,Did you know @cibc hires scammers to make prank wake up calls to innocent victims who've never been clients? World'… https://t.co/eHsNSuiFkD,Here and There
1082281878315515904,2019-01-07 14:24:42,"@lkeesick Hi Lorraine! You can cancel autodeposit from your Online Banking. From the left navigation menu, click “I… https://t.co/aW9hN3kvit",Canada
1082279194778730496,2019-01-07 14:14:02,RT @KhanRk159: Giving back to the Community @LambtonCollege  Toronto.  Team CIBC from Scarborough District meeting and greeting new Student…,Scarborough in Toronto Canada
1082278673317879809,2019-01-07 14:11:58,@cibc how do i shut off autodeposit?,
1082276943784042496,2019-01-07 14:05:05,"Free yourself of clutter, waste and filing time by signing up for FREE Online Statements via CIBC FirstCaribbean On… https://t.co/oGECelbHAP",Jamaica
1082276803559878656,2019-01-07 14:04:32,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/gqVRG40UT1,"London, Ontario"
1082276790859485185,2019-01-07 14:04:29,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/RRF1QzryyN,"London, Ontario"
1082276783834116096,2019-01-07 14:04:27,A new CIBC poll finds paying down debt is the number 1 financial priority for Canadians heading into 2019; the nint… https://t.co/4r5Lq7QFpc,"Burlington, Ont"
1082274951980290048,2019-01-07 13:57:10,RT @1039KRock: The Hair Boutique in the CIBC Building will remain closed today,
1082273644146053120,2019-01-07 13:51:59,The Hair Boutique in the CIBC Building will remain closed today,"Corner Brook, NL"
1082273178775404544,2019-01-07 13:50:08,"Free yourself of clutter, waste and filing time by signing up for FREE Online Statements via CIBC FirstCaribbean On… https://t.co/bORz1NtqDL",The Caribbean
1082273175038291969,2019-01-07 13:50:07,"Free yourself of clutter, waste and filing time by signing up for FREE Online Statements via CIBC FirstCaribbean On… https://t.co/3ORor5uOiR",Bahamas
1082271747125272576,2019-01-07 13:44:26,RT @le_labo_CIBC: On commence bien l'année au @le_labo_CIBC. Réflexion sur les outils pédagogiques destinés à l' #AFEST avec Hubert et Cath…,"Caen, France"
1082269605287071744,2019-01-07 13:35:56,"As https://t.co/MeFVwzGYx1 $AMZN Market Value Declined, Shareholder Cadinha &amp; Co Has Decreased Its Stake by $332,33… https://t.co/sgQWrallmh",
1082267999309103104,2019-01-07 13:29:33,Interest rate rise? Unlikely this week says CIBC https://t.co/HELAWuP6pK,"Caledon, Ontario"
1082265966413791232,2019-01-07 13:21:28,@SHANNIPOO @CIBC_FCIB Thanks for providing us with your feedback. Would you mind sending us a DM so we could discuss further? ^SB,Jamaica
1082264940927479808,2019-01-07 13:17:24,CIBC Begins Coverage on Catalyst Biosciences $CBIO https://t.co/T52qnTDDAz,
1082264834669010944,2019-01-07 13:16:58,Catalyst Biosciences $CBIO Now Covered by Analysts at CIBC https://t.co/JFjpykARvs,
1082264649712709634,2019-01-07 13:16:14,"@CIBC_FCIB I called your call. Centre they advised I can't do account (jmd) to account (usd) on weekends 
Also why… https://t.co/jaeHdx7EnO","Kingston, Jamaica"
1082260883550531585,2019-01-07 13:01:16,"Pour une neuvième année consécutive, le remboursement des dettes est la principale priorité financière des Canadien… https://t.co/WTtcSzHF5a",Victoriaville
1082260666029953025,2019-01-07 13:00:24,"This week in the Verschuren Centre, @RBC @CIBC and @TD_Canada will be on site to assist newly arrived students with… https://t.co/wMpzZkhBq4","Sydney, Nova Scotia"
1082259534553534465,2019-01-07 12:55:55,"@SHANNIPOO Good Morning, our Online Banking service allows you to conduct wire transfers after banking hours. Pleas… https://t.co/7jHBdnONY0",The Caribbean
1082259316722286592,2019-01-07 12:55:03,@cibc Thanks. ^SB,The Caribbean
1082255410743128067,2019-01-07 12:39:31,"@amberrecklezz Good Morning Amber,

Sorry to hear about your experience with us. Please send us a DM so we could di… https://t.co/b1mnez25Sq",The Caribbean
1082255214881718273,2019-01-07 12:38:45,"@milletrds @_LeDome @le_labo_CIBC Disons que j'aime bien Hulk, mais vu mon côté posé je risque d'être plus vert que… https://t.co/0CLOWKUv5L","Caen, France"
1082253186377891841,2019-01-07 12:30:41,"@_VirgoGxddess Good Morning, sorry to hear about your experience with us. Would you mind sending us a DM so we coul… https://t.co/X1ofhfRgFo",The Caribbean
1082251866828730369,2019-01-07 12:25:26,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/2qygHyuE26,
1082251751783391234,2019-01-07 12:24:59,"@aleks_brown Good Morning Aleks, we are sorry to hear about your experience with us. Please check your inbox for ou… https://t.co/QxBYEzwPuL",The Caribbean
1082251231219789825,2019-01-07 12:22:55,Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/LIxd9l482j,Halifax
1082249367334121472,2019-01-07 12:15:31,@_LeDome @EdenJEANMARIE @le_labo_CIBC il a ete question d'un deguisement facile car il suffit de se deshabiller...,Caen
1082248678839144448,2019-01-07 12:12:46,@EdenJEANMARIE @le_labo_CIBC @milletrds On veut en savoir plus ! Tu es #Thor ou #CaptainAmerica ?,"Caen, France"
1082248384168247296,2019-01-07 12:11:36,Gilead Sciences $GILD Stock Rating Upgraded by CIBC https://t.co/JgeTIHdeEO,
1082247896685338625,2019-01-07 12:09:40,@le_labo_CIBC @_LeDome @milletrds J'ai appris à cette occasion que je faisais partie de la #TeamAvengers 😊 https://t.co/0lloFk2XDZ,"Caen, France"
1082247796344975361,2019-01-07 12:09:16,CIBC Upgrades Gilead Sciences $GILD to Outperform https://t.co/vUe0pW8kFn,United States
1082246829784420354,2019-01-07 12:05:26,Et on continue cette journée de découverte avec une visite du @_LeDome guidée par @milletrds. Merci pour l'accueil… https://t.co/WVeruRe3IN,France
1082246151615799296,2019-01-07 12:02:44,On commence bien l'année au @le_labo_CIBC. Réflexion sur les outils pédagogiques destinés à l' #AFEST avec Hubert e… https://t.co/cc5XEGvCGH,France
1082244273855217664,2019-01-07 11:55:16,"RT @INotoriousxrp: ⭐Ripple made numerous big partnerships with major banks and financial institutions around the globe, like Israel’s GMT,…",
